# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x5CD85EDB5110, ROLE=RESPONDER, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,event,rssi_dbm,state,radio_status_code
1575,2771586,RANGING_REQ,-150,LISTENING,0
1576,2772272,RANGING_REQ,-150,LISTENING,0
1577,2772958,RANGING_REQ,-150,LISTENING,0
1578,2773645,RANGING_REQ,-150,LISTENING,0
1579,2774336,RANGING_REQ,-150,LISTENING,0
1580,2775023,RANGING_REQ,-150,LISTENING,0
1581,2775709,RANGING_REQ,-150,LISTENING,0
1582,2776396,RANGING_REQ,-150,LISTENING,0
1583,2777082,RANGING_REQ,-150,LISTENING,0
1584,2777769,RANGING_REQ,-150,LISTENING,0
1585,2778455,RANGING_REQ,-150,LISTENING,0
1586,2779142,RANGING_REQ,-150,LISTENING,0
1587,2779829,RANGING_REQ,-150,LISTENING,0
1588,2780515,RANGING_REQ,-150,LISTENING,0
1589,2781207,RANGING_REQ,-150,LISTENING,0
1590,2781893,RANGING_REQ,-150,LISTENING,0
1591,2782579,RANGING_REQ,-150,LISTENING,0
1592,2783266,RANGING_REQ,-150,LISTENING,0
1593,2783953,RANGING_REQ,-150,LISTENING,0
1594,2784639,RANGING_REQ,-150,LISTENING,0
1595,2785326,RANGING_REQ,-150,LISTENING,0
1596,2786013,RANGING_REQ,-150,LISTENING,0
1597,2786699,RANGING_REQ,-150,LISTENING,0
1598,2787386,RANGING_REQ,-150,LISTENING,0
1599,2788077,RANGING_REQ,-150,LISTENING,0
1600,2788764,RANGING_REQ,-150,LISTENING,0
1601,2789450,RANGING_REQ,-150,LISTENING,0
1602,2790137,RANGING_REQ,-150,LISTENING,0
1603,2790824,RANGING_REQ,-150,LISTENING,0
1604,2791510,RANGING_REQ,-150,LISTENING,0
1605,2792196,RANGING_REQ,-150,LISTENING,0
1606,2792883,RANGING_REQ,-150,LISTENING,0
1607,2793569,RANGING_REQ,-150,LISTENING,0
1608,2794255,RANGING_REQ,-150,LISTENING,0
1609,2794946,RANGING_REQ,-150,LISTENING,0
1610,2795632,RANGING_REQ,-150,LISTENING,0
1611,2796318,RANGING_REQ,-150,LISTENING,0
1612,2797004,RANGING_REQ,-150,LISTENING,0
1613,2797689,RANGING_REQ,-150,LISTENING,0
1614,2798375,RANGING_REQ,-150,LISTENING,0
1615,2799061,RANGING_REQ,-150,LISTENING,0
1616,2799748,RANGING_REQ,-150,LISTENING,0
1617,2800434,RANGING_REQ,-150,LISTENING,0
1618,2801120,RANGING_REQ,-150,LISTENING,0
1619,2801811,RANGING_REQ,-150,LISTENING,0
1620,2802497,RANGING_REQ,-150,LISTENING,0
1621,2803183,RANGING_REQ,-150,LISTENING,0
1622,2803869,RANGING_REQ,-150,LISTENING,0
1623,2804556,RANGING_REQ,-150,LISTENING,0
1624,2805242,RANGING_REQ,-150,LISTENING,0
1625,2805928,RANGING_REQ,-150,LISTENING,0
1626,2806614,RANGING_REQ,-150,LISTENING,0
1627,2807300,RANGING_REQ,-150,LISTENING,0
1628,2807986,RANGING_REQ,-150,LISTENING,0
1629,2808677,RANGING_REQ,-150,LISTENING,0
1630,2809363,RANGING_REQ,-150,LISTENING,0
1631,2810048,RANGING_REQ,-150,LISTENING,0
1632,2810734,RANGING_REQ,-150,LISTENING,0
1633,2811420,RANGING_REQ,-150,LISTENING,0
1634,2812106,RANGING_REQ,-150,LISTENING,0
1635,2812792,RANGING_REQ,-150,LISTENING,0
1636,2813478,RANGING_REQ,-150,LISTENING,0
1637,2814164,RANGING_REQ,-150,LISTENING,0
1638,2814849,RANGING_REQ,-150,LISTENING,0
1639,2815541,RANGING_REQ,-150,LISTENING,0
1640,2816226,RANGING_REQ,-150,LISTENING,0
1641,2816912,RANGING_REQ,-150,LISTENING,0
1642,2817598,RANGING_REQ,-150,LISTENING,0
1643,2818284,RANGING_REQ,-150,LISTENING,0
1644,2818970,RANGING_REQ,-150,LISTENING,0
1645,2819656,RANGING_REQ,-150,LISTENING,0
1646,2820342,RANGING_REQ,-150,LISTENING,0
1647,2821028,RANGING_REQ,-150,LISTENING,0
1648,2821715,RANGING_REQ,-150,LISTENING,0
1649,2822406,RANGING_REQ,-150,LISTENING,0
1650,2823092,RANGING_REQ,-150,LISTENING,0
1651,2823778,RANGING_REQ,-150,LISTENING,0
1652,2824463,RANGING_REQ,-150,LISTENING,0
1653,2825149,RANGING_REQ,-150,LISTENING,0
1654,2825835,RANGING_REQ,-150,LISTENING,0
1655,2826521,RANGING_REQ,-150,LISTENING,0
1656,2827207,RANGING_REQ,-150,LISTENING,0
1657,2827893,RANGING_REQ,-150,LISTENING,0
1658,2828579,RANGING_REQ,-150,LISTENING,0
1659,2829269,RANGING_REQ,-150,LISTENING,0
1660,2829955,RANGING_REQ,-150,LISTENING,0
1661,2830641,RANGING_REQ,-150,LISTENING,0
1662,2831327,RANGING_REQ,-150,LISTENING,0
1663,2832013,RANGING_REQ,-150,LISTENING,0
1664,2832699,RANGING_REQ,-150,LISTENING,0
1665,2833385,RANGING_REQ,-150,LISTENING,0
1666,2834071,RANGING_REQ,-150,LISTENING,0
1667,2834757,RANGING_REQ,-150,LISTENING,0
1668,2835442,RANGING_REQ,-150,LISTENING,0
1669,2836133,RANGING_REQ,-150,LISTENING,0
1670,2836819,RANGING_REQ,-150,LISTENING,0
1671,2837505,RANGING_REQ,-150,LISTENING,0
1672,2838191,RANGING_REQ,-150,LISTENING,0
1673,2838877,RANGING_REQ,-150,LISTENING,0
1674,2839563,RANGING_REQ,-150,LISTENING,0
1675,2840248,RANGING_REQ,-150,LISTENING,0
1676,2840934,RANGING_REQ,-150,LISTENING,0
1677,2841620,RANGING_REQ,-150,LISTENING,0
1678,2842306,RANGING_REQ,-150,LISTENING,0
1679,2842997,RANGING_REQ,-150,LISTENING,0
1680,2843683,RANGING_REQ,-150,LISTENING,0
1681,2844369,RANGING_REQ,-150,LISTENING,0
1682,2845055,RANGING_REQ,-150,LISTENING,0
1683,2845741,RANGING_REQ,-150,LISTENING,0
1684,2846426,RANGING_REQ,-150,LISTENING,0
1685,2847112,RANGING_REQ,-150,LISTENING,0
1686,2847798,RANGING_REQ,-150,LISTENING,0
1687,2848484,RANGING_REQ,-150,LISTENING,0
1688,2857054,RANGING_REQ,-150,LISTENING,0
1689,2857740,RANGING_REQ,-150,LISTENING,0
1690,2858425,RANGING_REQ,-150,LISTENING,0
1691,2859111,RANGING_REQ,-150,LISTENING,0
1692,2859796,RANGING_REQ,-150,LISTENING,0
1693,2860482,RANGING_REQ,-150,LISTENING,0
1694,2861167,RANGING_REQ,-150,LISTENING,0
1695,2927998,RANGING_REQ,-150,LISTENING,0
1696,2928685,RANGING_REQ,-150,LISTENING,0
1697,2929371,RANGING_REQ,-150,LISTENING,0
1698,2930057,RANGING_REQ,-150,LISTENING,0
1699,2930743,RANGING_REQ,-150,LISTENING,0
1700,2931429,RANGING_REQ,-150,LISTENING,0
1701,2932115,RANGING_REQ,-150,LISTENING,0
1702,2932801,RANGING_REQ,-150,LISTENING,0
1703,2933487,RANGING_REQ,-150,LISTENING,0
1704,2958303,RANGING_REQ,-150,LISTENING,0
1705,2958989,RANGING_REQ,-150,LISTENING,0
1706,2959675,RANGING_REQ,-150,LISTENING,0
1707,2960361,RANGING_REQ,-150,LISTENING,0
1708,2961047,RANGING_REQ,-150,LISTENING,0
1709,2961733,RANGING_REQ,-150,LISTENING,0
1710,2962420,RANGING_REQ,-150,LISTENING,0
1711,2963106,RANGING_REQ,-150,LISTENING,0
1712,2963792,RANGING_REQ,-150,LISTENING,0
1713,2964478,RANGING_REQ,-150,LISTENING,0
1714,2965169,RANGING_REQ,-150,LISTENING,0
1715,2965855,RANGING_REQ,-150,LISTENING,0
1716,2966541,RANGING_REQ,-150,LISTENING,0
1717,2967227,RANGING_REQ,-150,LISTENING,0
1718,2967912,RANGING_REQ,-150,LISTENING,0
1719,2968598,RANGING_REQ,-150,LISTENING,0
1720,2969284,RANGING_REQ,-150,LISTENING,0
1721,2969970,RANGING_REQ,-150,LISTENING,0
1722,2970656,RANGING_REQ,-150,LISTENING,0
1723,2971342,RANGING_REQ,-150,LISTENING,0
1724,2972032,RANGING_REQ,-150,LISTENING,0
1725,2972718,RANGING_REQ,-150,LISTENING,0
1726,2973404,RANGING_REQ,-150,LISTENING,0
1727,2974090,RANGING_REQ,-150,LISTENING,0
1728,2974776,RANGING_REQ,-150,LISTENING,0
1729,2975462,RANGING_REQ,-150,LISTENING,0
1730,2976148,RANGING_REQ,-150,LISTENING,0
1731,2976834,RANGING_REQ,-150,LISTENING,0
1732,2977520,RANGING_REQ,-150,LISTENING,0
1733,2978206,RANGING_REQ,-150,LISTENING,0
1734,2978896,RANGING_REQ,-150,LISTENING,0
1735,2979582,RANGING_REQ,-150,LISTENING,0
1736,2980268,RANGING_REQ,-150,LISTENING,0
1737,2980954,RANGING_REQ,-150,LISTENING,0
1738,2981640,RANGING_REQ,-150,LISTENING,0
1739,2982326,RANGING_REQ,-150,LISTENING,0
1740,2983012,RANGING_REQ,-150,LISTENING,0
1741,2983699,RANGING_REQ,-150,LISTENING,0
1742,2984385,RANGING_REQ,-150,LISTENING,0
1743,2985071,RANGING_REQ,-150,LISTENING,0
1744,2985761,RANGING_REQ,-150,LISTENING,0
1745,2986447,RANGING_REQ,-150,LISTENING,0
1746,2987133,RANGING_REQ,-150,LISTENING,0
1747,2987819,RANGING_REQ,-150,LISTENING,0
1748,2988505,RANGING_REQ,-150,LISTENING,0
1749,2989191,RANGING_REQ,-150,LISTENING,0
1750,2989877,RANGING_REQ,-150,LISTENING,0
1751,2990563,RANGING_REQ,-150,LISTENING,0
1752,2991250,RANGING_REQ,-150,LISTENING,0
1753,2991936,RANGING_REQ,-150,LISTENING,0
1754,2992626,RANGING_REQ,-150,LISTENING,0
1755,2993312,RANGING_REQ,-150,LISTENING,0
1756,2993998,RANGING_REQ,-150,LISTENING,0
1757,2994685,RANGING_REQ,-150,LISTENING,0
1758,2995371,RANGING_REQ,-150,LISTENING,0
1759,2996057,RANGING_REQ,-150,LISTENING,0
1760,2996743,RANGING_REQ,-150,LISTENING,0
1761,2997429,RANGING_REQ,-150,LISTENING,0
1762,2998115,RANGING_REQ,-150,LISTENING,0
1763,2998801,RANGING_REQ,-150,LISTENING,0
1764,2999492,RANGING_REQ,-150,LISTENING,0
1765,3000178,RANGING_REQ,-150,LISTENING,0
1766,3000864,RANGING_REQ,-150,LISTENING,0
1767,3001550,RANGING_REQ,-150,LISTENING,0
1768,3002236,RANGING_REQ,-150,LISTENING,0
1769,3002922,RANGING_REQ,-150,LISTENING,0
1770,3003608,RANGING_REQ,-150,LISTENING,0
1771,3004294,RANGING_REQ,-150,LISTENING,0
1772,3004980,RANGING_REQ,-150,LISTENING,0
1773,3005667,RANGING_REQ,-150,LISTENING,0
1774,3006358,RANGING_REQ,-150,LISTENING,0
1775,3007044,RANGING_REQ,-150,LISTENING,0
1776,3007730,RANGING_REQ,-150,LISTENING,0
1777,3008416,RANGING_REQ,-150,LISTENING,0
1778,3009102,RANGING_REQ,-150,LISTENING,0
1779,3009788,RANGING_REQ,-150,LISTENING,0
1780,3010474,RANGING_REQ,-150,LISTENING,0
1781,3011160,RANGING_REQ,-150,LISTENING,0
1782,3011846,RANGING_REQ,-150,LISTENING,0
1783,3012532,RANGING_REQ,-150,LISTENING,0
1784,3013223,RANGING_REQ,-150,LISTENING,0
1785,3013909,RANGING_REQ,-150,LISTENING,0
1786,3014595,RANGING_REQ,-150,LISTENING,0
1787,3015281,RANGING_REQ,-150,LISTENING,0
1788,3015967,RANGING_REQ,-150,LISTENING,0
1789,3016653,RANGING_REQ,-150,LISTENING,0
1790,3017339,RANGING_REQ,-150,LISTENING,0
1791,3018025,RANGING_REQ,-150,LISTENING,0
1792,3018711,RANGING_REQ,-150,LISTENING,0
1793,3019397,RANGING_REQ,-150,LISTENING,0
1794,3020088,RANGING_REQ,-150,LISTENING,0
1795,3020774,RANGING_REQ,-150,LISTENING,0
1796,3021460,RANGING_REQ,-150,LISTENING,0
1797,3022146,RANGING_REQ,-150,LISTENING,0
1798,3022832,RANGING_REQ,-150,LISTENING,0
1799,3023518,RANGING_REQ,-150,LISTENING,0
1800,3024204,RANGING_REQ,-150,LISTENING,0
1801,3024890,RANGING_REQ,-150,LISTENING,0
1802,3025576,RANGING_REQ,-150,LISTENING,0
1803,3026262,RANGING_REQ,-150,LISTENING,0
1804,3026952,RANGING_REQ,-150,LISTENING,0
1805,3027638,RANGING_REQ,-150,LISTENING,0
1806,3028324,RANGING_REQ,-150,LISTENING,0
1807,3029010,RANGING_REQ,-150,LISTENING,0
1808,3029696,RANGING_REQ,-150,LISTENING,0
1809,3030382,RANGING_REQ,-150,LISTENING,0
1810,3031068,RANGING_REQ,-150,LISTENING,0
1811,3031754,RANGING_REQ,-150,LISTENING,0
1812,3032440,RANGING_REQ,-150,LISTENING,0
1813,3033126,RANGING_REQ,-150,LISTENING,0
1814,3033817,RANGING_REQ,-150,LISTENING,0
1815,3034503,RANGING_REQ,-150,LISTENING,0
1816,3035189,RANGING_REQ,-150,LISTENING,0
1817,3035874,RANGING_REQ,-150,LISTENING,0
1818,3036560,RANGING_REQ,-150,LISTENING,0
1819,3037246,RANGING_REQ,-150,LISTENING,0
1820,3037932,RANGING_REQ,-150,LISTENING,0
1821,3038617,RANGING_REQ,-150,LISTENING,0
1822,3039303,RANGING_REQ,-150,LISTENING,0
1823,3039989,RANGING_REQ,-150,LISTENING,0
1824,3040680,RANGING_REQ,-150,LISTENING,0
1825,3041366,RANGING_REQ,-150,LISTENING,0
1826,3042051,RANGING_REQ,-150,LISTENING,0
1827,3042737,RANGING_REQ,-150,LISTENING,0
1828,3043422,RANGING_REQ,-150,LISTENING,0
1829,3044107,RANGING_REQ,-150,LISTENING,0
1830,3044793,RANGING_REQ,-150,LISTENING,0
1831,3045478,RANGING_REQ,-150,LISTENING,0
1832,3046164,RANGING_REQ,-150,LISTENING,0
1833,3046850,RANGING_REQ,-150,LISTENING,0
1834,3047541,RANGING_REQ,-150,LISTENING,0
1835,3048227,RANGING_REQ,-150,LISTENING,0
1836,3048913,RANGING_REQ,-150,LISTENING,0
1837,3049599,RANGING_REQ,-150,LISTENING,0
1838,3050285,RANGING_REQ,-150,LISTENING,0
1839,3050971,RANGING_REQ,-150,LISTENING,0
1840,3051657,RANGING_REQ,-150,LISTENING,0
1841,3052343,RANGING_REQ,-150,LISTENING,0
1842,3053028,RANGING_REQ,-150,LISTENING,0
1843,3053714,RANGING_REQ,-150,LISTENING,0
1844,3054405,RANGING_REQ,-150,LISTENING,0
1845,3055090,RANGING_REQ,-150,LISTENING,0
1846,3055776,RANGING_REQ,-150,LISTENING,0
1847,3056461,RANGING_REQ,-150,LISTENING,0
1848,3057147,RANGING_REQ,-150,LISTENING,0
1849,3057832,RANGING_REQ,-150,LISTENING,0
1850,3058518,RANGING_REQ,-150,LISTENING,0
1851,3059204,RANGING_REQ,-150,LISTENING,0
1852,3059889,RANGING_REQ,-150,LISTENING,0
1853,3060575,RANGING_REQ,-150,LISTENING,0
1854,3061265,RANGING_REQ,-150,LISTENING,0
1855,3061951,RANGING_REQ,-150,LISTENING,0
1856,3062636,RANGING_REQ,-150,LISTENING,0
1857,3063322,RANGING_REQ,-150,LISTENING,0
1858,3064007,RANGING_REQ,-150,LISTENING,0
1859,3064692,RANGING_REQ,-150,LISTENING,0
1860,3065378,RANGING_REQ,-150,LISTENING,0
1861,3066063,RANGING_REQ,-150,LISTENING,0
1862,3066749,RANGING_REQ,-150,LISTENING,0
1863,3067434,RANGING_REQ,-150,LISTENING,0
1864,3068124,RANGING_REQ,-150,LISTENING,0
1865,3068810,RANGING_REQ,-150,LISTENING,0
1866,3069495,RANGING_REQ,-150,LISTENING,0
1867,3070180,RANGING_REQ,-150,LISTENING,0
1868,3070866,RANGING_REQ,-150,LISTENING,0
1869,3071551,RANGING_REQ,-150,LISTENING,0
1870,3072237,RANGING_REQ,-150,LISTENING,0
1871,3072922,RANGING_REQ,-150,LISTENING,0
1872,3073607,RANGING_REQ,-150,LISTENING,0
1873,3074293,RANGING_REQ,-150,LISTENING,0
1874,3074983,RANGING_REQ,-150,LISTENING,0
1875,3075668,RANGING_REQ,-150,LISTENING,0
1876,3076354,RANGING_REQ,-150,LISTENING,0
1877,3077039,RANGING_REQ,-150,LISTENING,0
1878,3077724,RANGING_REQ,-150,LISTENING,0
1879,3078410,RANGING_REQ,-150,LISTENING,0
1880,3079095,RANGING_REQ,-150,LISTENING,0
1881,3079781,RANGING_REQ,-150,LISTENING,0
1882,3080466,RANGING_REQ,-150,LISTENING,0
1883,3081151,RANGING_REQ,-150,LISTENING,0
1884,3081842,RANGING_REQ,-150,LISTENING,0
1885,3082527,RANGING_REQ,-150,LISTENING,0
1886,3083213,RANGING_REQ,-150,LISTENING,0
1887,3083898,RANGING_REQ,-150,LISTENING,0
1888,3084583,RANGING_REQ,-150,LISTENING,0
1889,3085269,RANGING_REQ,-150,LISTENING,0
1890,3085954,RANGING_REQ,-150,LISTENING,0
1891,3086640,RANGING_REQ,-150,LISTENING,0
1892,3087325,RANGING_REQ,-150,LISTENING,0
1893,3088011,RANGING_REQ,-150,LISTENING,0
1894,3088700,RANGING_REQ,-150,LISTENING,0
1895,3089386,RANGING_REQ,-150,LISTENING,0
1896,3090071,RANGING_REQ,-150,LISTENING,0
1897,3090757,RANGING_REQ,-150,LISTENING,0
1898,3091442,RANGING_REQ,-150,LISTENING,0
1899,3092127,RANGING_REQ,-150,LISTENING,0
1900,3092813,RANGING_REQ,-150,LISTENING,0
1901,3093498,RANGING_REQ,-150,LISTENING,0
1902,3094184,RANGING_REQ,-150,LISTENING,0
1903,3094869,RANGING_REQ,-150,LISTENING,0
1904,3095559,RANGING_REQ,-150,LISTENING,0
1905,3096244,RANGING_REQ,-150,LISTENING,0
1906,3096929,RANGING_REQ,-150,LISTENING,0
1907,3097615,RANGING_REQ,-150,LISTENING,0
1908,3098300,RANGING_REQ,-150,LISTENING,0
1909,3098985,RANGING_REQ,-150,LISTENING,0
1910,3099671,RANGING_REQ,-150,LISTENING,0
1911,3100356,RANGING_REQ,-150,LISTENING,0
1912,3101042,RANGING_REQ,-150,LISTENING,0
1913,3101727,RANGING_REQ,-150,LISTENING,0
1914,3102418,RANGING_REQ,-150,LISTENING,0
1915,3103103,RANGING_REQ,-150,LISTENING,0
1916,3103788,RANGING_REQ,-150,LISTENING,0
1917,3104473,RANGING_REQ,-150,LISTENING,0
1918,3105159,RANGING_REQ,-150,LISTENING,0
1919,3105844,RANGING_REQ,-150,LISTENING,0
1920,3106529,RANGING_REQ,-150,LISTENING,0
1921,3107215,RANGING_REQ,-150,LISTENING,0
1922,3107900,RANGING_REQ,-150,LISTENING,0
1923,3108585,RANGING_REQ,-150,LISTENING,0
1924,3109275,RANGING_REQ,-150,LISTENING,0
1925,3109961,RANGING_REQ,-150,LISTENING,0
1926,3110646,RANGING_REQ,-150,LISTENING,0
1927,3111331,RANGING_REQ,-150,LISTENING,0
1928,3112017,RANGING_REQ,-150,LISTENING,0
1929,3112702,RANGING_REQ,-150,LISTENING,0
1930,3113387,RANGING_REQ,-150,LISTENING,0
1931,3114073,RANGING_REQ,-150,LISTENING,0
1932,3114758,RANGING_REQ,-150,LISTENING,0
1933,3115443,RANGING_REQ,-150,LISTENING,0
1934,3116133,RANGING_REQ,-150,LISTENING,0
1935,3116819,RANGING_REQ,-150,LISTENING,0
1936,3117504,RANGING_REQ,-150,LISTENING,0
1937,3118189,RANGING_REQ,-150,LISTENING,0
1938,3118875,RANGING_REQ,-150,LISTENING,0
1939,3119560,RANGING_REQ,-150,LISTENING,0
1940,3120245,RANGING_REQ,-150,LISTENING,0
1941,3120931,RANGING_REQ,-150,LISTENING,0
1942,3121616,RANGING_REQ,-150,LISTENING,0
1943,3122301,RANGING_REQ,-150,LISTENING,0
1944,3122991,RANGING_REQ,-150,LISTENING,0
1945,3123676,RANGING_REQ,-150,LISTENING,0
1946,3124361,RANGING_REQ,-150,LISTENING,0
1947,3125047,RANGING_REQ,-150,LISTENING,0
1948,3125732,RANGING_REQ,-150,LISTENING,0
1949,3126418,RANGING_REQ,-150,LISTENING,0
1950,3127103,RANGING_REQ,-150,LISTENING,0
1951,3127788,RANGING_REQ,-150,LISTENING,0
1952,3128474,RANGING_REQ,-150,LISTENING,0
1953,3129159,RANGING_REQ,-150,LISTENING,0
1954,3129849,RANGING_REQ,-150,LISTENING,0
1955,3130534,RANGING_REQ,-150,LISTENING,0
1956,3131220,RANGING_REQ,-150,LISTENING,0
1957,3131905,RANGING_REQ,-150,LISTENING,0
1958,3132590,RANGING_REQ,-150,LISTENING,0
1959,3133276,RANGING_REQ,-150,LISTENING,0
1960,3133961,RANGING_REQ,-150,LISTENING,0
1961,3134646,RANGING_REQ,-150,LISTENING,0
1962,3135331,RANGING_REQ,-150,LISTENING,0
1963,3136017,RANGING_REQ,-150,LISTENING,0
1964,3136707,RANGING_REQ,-150,LISTENING,0
1965,3137392,RANGING_REQ,-150,LISTENING,0
1966,3138078,RANGING_REQ,-150,LISTENING,0
1967,3138763,RANGING_REQ,-150,LISTENING,0
1968,3139448,RANGING_REQ,-150,LISTENING,0
1969,3140133,RANGING_REQ,-150,LISTENING,0
1970,3140819,RANGING_REQ,-150,LISTENING,0
1971,3141504,RANGING_REQ,-150,LISTENING,0
1972,3142189,RANGING_REQ,-150,LISTENING,0
1973,3142875,RANGING_REQ,-150,LISTENING,0
1974,3143565,RANGING_REQ,-150,LISTENING,0
1975,3144250,RANGING_REQ,-150,LISTENING,0
1976,3144935,RANGING_REQ,-150,LISTENING,0
1977,3145621,RANGING_REQ,-150,LISTENING,0
1978,3146306,RANGING_REQ,-150,LISTENING,0
1979,3146991,RANGING_REQ,-150,LISTENING,0
1980,3147677,RANGING_REQ,-150,LISTENING,0
1981,3148362,RANGING_REQ,-150,LISTENING,0
1982,3149048,RANGING_REQ,-150,LISTENING,0
1983,3149733,RANGING_REQ,-150,LISTENING,0
1984,3150424,RANGING_REQ,-150,LISTENING,0
1985,3151109,RANGING_REQ,-150,LISTENING,0
1986,3151794,RANGING_REQ,-150,LISTENING,0
1987,3152480,RANGING_REQ,-150,LISTENING,0
1988,3153165,RANGING_REQ,-150,LISTENING,0
1989,3153850,RANGING_REQ,-150,LISTENING,0
1990,3154536,RANGING_REQ,-150,LISTENING,0
1991,3155221,RANGING_REQ,-150,LISTENING,0
1992,3155906,RANGING_REQ,-150,LISTENING,0
1993,3156592,RANGING_REQ,-150,LISTENING,0
1994,3157281,RANGING_REQ,-150,LISTENING,0
1995,3157967,RANGING_REQ,-150,LISTENING,0
1996,3158652,RANGING_REQ,-150,LISTENING,0
1997,3159337,RANGING_REQ,-150,LISTENING,0
1998,3160022,RANGING_REQ,-150,LISTENING,0
1999,3160708,RANGING_REQ,-150,LISTENING,0
2000,3161393,RANGING_REQ,-150,LISTENING,0
2001,3162078,RANGING_REQ,-150,LISTENING,0
2002,3162763,RANGING_REQ,-150,LISTENING,0
2003,3163449,RANGING_REQ,-150,LISTENING,0
2004,3164139,RANGING_REQ,-150,LISTENING,0
2005,3164825,RANGING_REQ,-150,LISTENING,0
2006,3165510,RANGING_REQ,-150,LISTENING,0
2007,3166195,RANGING_REQ,-150,LISTENING,0
2008,3166881,RANGING_REQ,-150,LISTENING,0
2009,3167566,RANGING_REQ,-150,LISTENING,0
2010,3168252,RANGING_REQ,-150,LISTENING,0
2011,3168937,RANGING_REQ,-150,LISTENING,0
2012,3169622,RANGING_REQ,-150,LISTENING,0
2013,3170308,RANGING_REQ,-150,LISTENING,0
2014,3170998,RANGING_REQ,-150,LISTENING,0
2015,3171684,RANGING_REQ,-150,LISTENING,0
2016,3172369,RANGING_REQ,-150,LISTENING,0
2017,3173055,RANGING_REQ,-150,LISTENING,0
2018,3173740,RANGING_REQ,-150,LISTENING,0
2019,3174426,RANGING_REQ,-150,LISTENING,0
2020,3175111,RANGING_REQ,-150,LISTENING,0
2021,3175796,RANGING_REQ,-150,LISTENING,0
2022,3176482,RANGING_REQ,-150,LISTENING,0
2023,3177167,RANGING_REQ,-150,LISTENING,0
2024,3177857,RANGING_REQ,-150,LISTENING,0
2025,3178543,RANGING_REQ,-150,LISTENING,0
2026,3179228,RANGING_REQ,-150,LISTENING,0
2027,3179913,RANGING_REQ,-150,LISTENING,0
2028,3180599,RANGING_REQ,-150,LISTENING,0
2029,3181284,RANGING_REQ,-150,LISTENING,0
2030,3181969,RANGING_REQ,-150,LISTENING,0
2031,3182655,RANGING_REQ,-150,LISTENING,0
2032,3183340,RANGING_REQ,-150,LISTENING,0
2033,3184025,RANGING_REQ,-150,LISTENING,0
2034,3184716,RANGING_REQ,-150,LISTENING,0
2035,3185401,RANGING_REQ,-150,LISTENING,0
2036,3186087,RANGING_REQ,-150,LISTENING,0
2037,3186772,RANGING_REQ,-150,LISTENING,0
2038,3187457,RANGING_REQ,-150,LISTENING,0
2039,3188143,RANGING_REQ,-150,LISTENING,0
2040,3188828,RANGING_REQ,-150,LISTENING,0
2041,3189514,RANGING_REQ,-150,LISTENING,0
2042,3190199,RANGING_REQ,-150,LISTENING,0
2043,3190884,RANGING_REQ,-150,LISTENING,0
2044,3191574,RANGING_REQ,-150,LISTENING,0
2045,3192259,RANGING_REQ,-150,LISTENING,0
2046,3192944,RANGING_REQ,-150,LISTENING,0
2047,3193630,RANGING_REQ,-150,LISTENING,0
2048,3194315,RANGING_REQ,-150,LISTENING,0
2049,3195000,RANGING_REQ,-150,LISTENING,0
2050,3195686,RANGING_REQ,-150,LISTENING,0
2051,3196371,RANGING_REQ,-150,LISTENING,0
2052,3197057,RANGING_REQ,-150,LISTENING,0
2053,3197742,RANGING_REQ,-150,LISTENING,0
2054,3198432,RANGING_REQ,-150,LISTENING,0
2055,3199117,RANGING_REQ,-150,LISTENING,0
2056,3199803,RANGING_REQ,-150,LISTENING,0
2057,3200488,RANGING_REQ,-150,LISTENING,0
2058,3201173,RANGING_REQ,-150,LISTENING,0
2059,3201859,RANGING_REQ,-150,LISTENING,0
2060,3202544,RANGING_REQ,-150,LISTENING,0
2061,3203230,RANGING_REQ,-150,LISTENING,0
2062,3203915,RANGING_REQ,-150,LISTENING,0
2063,3204601,RANGING_REQ,-150,LISTENING,0
2064,3205291,RANGING_REQ,-150,LISTENING,0
2065,3205976,RANGING_REQ,-150,LISTENING,0
2066,3206661,RANGING_REQ,-150,LISTENING,0
2067,3207347,RANGING_REQ,-150,LISTENING,0
2068,3208032,RANGING_REQ,-150,LISTENING,0
2069,3208717,RANGING_REQ,-150,LISTENING,0
2070,3209403,RANGING_REQ,-150,LISTENING,0
2071,3210088,RANGING_REQ,-150,LISTENING,0
2072,3210774,RANGING_REQ,-150,LISTENING,0
2073,3211459,RANGING_REQ,-150,LISTENING,0
2074,3212150,RANGING_REQ,-150,LISTENING,0
2075,3212835,RANGING_REQ,-150,LISTENING,0
2076,3213521,RANGING_REQ,-150,LISTENING,0
2077,3214206,RANGING_REQ,-150,LISTENING,0
2078,3214891,RANGING_REQ,-150,LISTENING,0
2079,3215577,RANGING_REQ,-150,LISTENING,0
2080,3216262,RANGING_REQ,-150,LISTENING,0
2081,3216947,RANGING_REQ,-150,LISTENING,0
2082,3217633,RANGING_REQ,-150,LISTENING,0
2083,3218318,RANGING_REQ,-150,LISTENING,0
2084,3219009,RANGING_REQ,-150,LISTENING,0
2085,3219694,RANGING_REQ,-150,LISTENING,0
2086,3220379,RANGING_REQ,-150,LISTENING,0
2087,3221065,RANGING_REQ,-150,LISTENING,0
